VRSK,Date
38.29861068725586,2011-12-23 00:00:00-05:00
38.60785675048828,2011-12-27 00:00:00-05:00
38.53053665161133,2011-12-28 00:00:00-05:00
38.66583251953125,2011-12-29 00:00:00-05:00
38.781795501708984,2011-12-30 00:00:00-05:00
38.03766632080078,2012-01-03 00:00:00-05:00
37.670440673828125,2012-01-04 00:00:00-05:00
37.815399169921875,2012-01-05 00:00:00-05:00
38.047332763671875,2012-01-06 00:00:00-05:00
38.05699920654297,2012-01-09 00:00:00-05:00
38.433902740478516,2012-01-10 00:00:00-05:00
38.87844467163086,2012-01-11 00:00:00-05:00
38.462886810302734,2012-01-12 00:00:00-05:00
38.65618133544922,2012-01-13 00:00:00-05:00
37.970027923583984,2012-01-17 00:00:00-05:00
38.627174377441406,2012-01-18 00:00:00-05:00
39.12004470825195,2012-01-19 00:00:00-05:00
38.66583251953125,2012-01-20 00:00:00-05:00
38.617515563964844,2012-01-23 00:00:00-05:00
38.636837005615234,2012-01-24 00:00:00-05:00
38.94609069824219,2012-01-25 00:00:00-05:00
38.74314880371094,2012-01-26 00:00:00-05:00
38.90742492675781,2012-01-27 00:00:00-05:00
38.90742492675781,2012-01-30 00:00:00-05:00
38.71415710449219,2012-01-31 00:00:00-05:00
38.57884979248047,2012-02-01 00:00:00-05:00
38.143978118896484,2012-02-02 00:00:00-05:00
39.24567794799805,2012-02-03 00:00:00-05:00
39.719215393066406,2012-02-06 00:00:00-05:00
39.54526901245117,2012-02-07 00:00:00-05:00
39.43896484375,2012-02-08 00:00:00-05:00
39.313316345214844,2012-02-09 00:00:00-05:00
39.081390380859375,2012-02-10 00:00:00-05:00
39.11038589477539,2012-02-13 00:00:00-05:00
39.28433609008789,2012-02-14 00:00:00-05:00
39.91248321533203,2012-02-15 00:00:00-05:00
40.14443588256836,2012-02-16 00:00:00-05:00
39.893165588378906,2012-02-17 00:00:00-05:00
39.59357452392578,2012-02-21 00:00:00-05:00
39.8448486328125,2012-02-22 00:00:00-05:00
40.347381591796875,2012-02-23 00:00:00-05:00
40.5889778137207,2012-02-24 00:00:00-05:00
40.724281311035156,2012-02-27 00:00:00-05:00
40.76293182373047,2012-02-28 00:00:00-05:00
42.03858947753906,2012-02-29 00:00:00-05:00
41.7486686706543,2012-03-01 00:00:00-05:00
41.21713638305664,2012-03-02 00:00:00-05:00
42.106231689453125,2012-03-05 00:00:00-05:00
42.32850646972656,2012-03-06 00:00:00-05:00
42.67641067504883,2012-03-07 00:00:00-05:00
42.666744232177734,2012-03-08 00:00:00-05:00
43.5848274230957,2012-03-09 00:00:00-05:00
43.23693084716797,2012-03-12 00:00:00-04:00
43.865081787109375,2012-03-13 00:00:00-04:00
43.14994812011719,2012-03-14 00:00:00-04:00
43.47853088378906,2012-03-15 00:00:00-04:00
43.22726058959961,2012-03-16 00:00:00-04:00
43.700801849365234,2012-03-19 00:00:00-04:00
43.91340255737305,2012-03-20 00:00:00-04:00
44.26130676269531,2012-03-21 00:00:00-04:00
44.54156494140625,2012-03-22 00:00:00-04:00
44.454586029052734,2012-03-23 00:00:00-04:00
45.73991012573242,2012-03-26 00:00:00-04:00
45.31468963623047,2012-03-27 00:00:00-04:00
45.198734283447266,2012-03-28 00:00:00-04:00
45.363014221191406,2012-03-29 00:00:00-04:00
45.392005920410156,2012-03-30 00:00:00-04:00
45.24704360961914,2012-04-02 00:00:00-04:00
45.749576568603516,2012-04-03 00:00:00-04:00
45.6046142578125,2012-04-04 00:00:00-04:00
45.546627044677734,2012-04-05 00:00:00-04:00
45.2567024230957,2012-04-09 00:00:00-04:00
44.78316879272461,2012-04-10 00:00:00-04:00
46.3004264831543,2012-04-11 00:00:00-04:00
45.87520217895508,2012-04-12 00:00:00-04:00
45.643272399902344,2012-04-13 00:00:00-04:00
45.459651947021484,2012-04-16 00:00:00-04:00
46.08780288696289,2012-04-17 00:00:00-04:00
46.38739013671875,2012-04-18 00:00:00-04:00
46.020164489746094,2012-04-19 00:00:00-04:00
46.3584098815918,2012-04-20 00:00:00-04:00
46.52269744873047,2012-04-23 00:00:00-04:00
46.16512680053711,2012-04-24 00:00:00-04:00
46.84161376953125,2012-04-25 00:00:00-04:00
47.576072692871094,2012-04-26 00:00:00-04:00
47.76935577392578,2012-04-27 00:00:00-04:00
47.305477142333984,2012-04-30 00:00:00-04:00
46.55168533325195,2012-05-01 00:00:00-04:00
47.52776336669922,2012-05-02 00:00:00-04:00
47.19917678833008,2012-05-03 00:00:00-04:00
47.3828010559082,2012-05-04 00:00:00-04:00
47.17018508911133,2012-05-07 00:00:00-04:00
47.34415054321289,2012-05-08 00:00:00-04:00
46.571022033691406,2012-05-09 00:00:00-04:00
46.889930725097656,2012-05-10 00:00:00-04:00
47.29581832885742,2012-05-11 00:00:00-04:00
47.05421447753906,2012-05-14 00:00:00-04:00
47.24749755859375,2012-05-15 00:00:00-04:00
47.334468841552734,2012-05-16 00:00:00-04:00
46.32940673828125,2012-05-17 00:00:00-04:00
45.730247497558594,2012-05-18 00:00:00-04:00
45.981502532958984,2012-05-21 00:00:00-04:00
46.3584098815918,2012-05-22 00:00:00-04:00
46.34874725341797,2012-05-23 00:00:00-04:00
46.368072509765625,2012-05-24 00:00:00-04:00
46.34874725341797,2012-05-25 00:00:00-04:00
46.47437286376953,2012-05-29 00:00:00-04:00
46.28109359741211,2012-05-30 00:00:00-04:00
46.2907600402832,2012-05-31 00:00:00-04:00
45.17939758300781,2012-06-01 00:00:00-04:00
44.98610305786133,2012-06-04 00:00:00-04:00
44.81215286254883,2012-06-05 00:00:00-04:00
45.71092224121094,2012-06-06 00:00:00-04:00
45.50798034667969,2012-06-07 00:00:00-04:00
45.99116897583008,2012-06-08 00:00:00-04:00
46.00084686279297,2012-06-11 00:00:00-04:00
45.8365478515625,2012-06-12 00:00:00-04:00
46.09747314453125,2012-06-13 00:00:00-04:00
46.464717864990234,2012-06-14 00:00:00-04:00
46.91891860961914,2012-06-15 00:00:00-04:00
47.20884323120117,2012-06-18 00:00:00-04:00
47.392459869384766,2012-06-19 00:00:00-04:00
46.80297088623047,2012-06-20 00:00:00-04:00
46.8222770690918,2012-06-21 00:00:00-04:00
46.464717864990234,2012-06-22 00:00:00-04:00
45.807552337646484,2012-06-25 00:00:00-04:00
45.981502532958984,2012-06-26 00:00:00-04:00
46.74497985839844,2012-06-27 00:00:00-04:00
46.310081481933594,2012-06-28 00:00:00-04:00
47.60507583618164,2012-06-29 00:00:00-04:00
48.465171813964844,2012-07-02 00:00:00-04:00
48.38785171508789,2012-07-03 00:00:00-04:00
48.20424270629883,2012-07-05 00:00:00-04:00
48.0206184387207,2012-07-06 00:00:00-04:00
48.088260650634766,2012-07-09 00:00:00-04:00
48.155921936035156,2012-07-10 00:00:00-04:00
48.10759353637695,2012-07-11 00:00:00-04:00
48.155921936035156,2012-07-12 00:00:00-04:00
48.948368072509766,2012-07-13 00:00:00-04:00
48.32986068725586,2012-07-16 00:00:00-04:00
49.22862243652344,2012-07-17 00:00:00-04:00
49.035343170166016,2012-07-18 00:00:00-04:00
48.74541091918945,2012-07-19 00:00:00-04:00
47.885318756103516,2012-07-20 00:00:00-04:00
47.75001907348633,2012-07-23 00:00:00-04:00
47.305477142333984,2012-07-24 00:00:00-04:00
47.28615188598633,2012-07-25 00:00:00-04:00
48.24289321899414,2012-07-26 00:00:00-04:00
49.15131378173828,2012-07-27 00:00:00-04:00
48.755096435546875,2012-07-30 00:00:00-04:00
48.56181335449219,2012-07-31 00:00:00-04:00
46.271427154541016,2012-08-01 00:00:00-04:00
46.184452056884766,2012-08-02 00:00:00-04:00
45.78822326660156,2012-08-03 00:00:00-04:00
44.831478118896484,2012-08-06 00:00:00-04:00
45.546627044677734,2012-08-07 00:00:00-04:00
47.31514358520508,2012-08-08 00:00:00-04:00
47.102542877197266,2012-08-09 00:00:00-04:00
46.986572265625,2012-08-10 00:00:00-04:00
47.09287643432617,2012-08-13 00:00:00-04:00
47.373138427734375,2012-08-14 00:00:00-04:00
47.189510345458984,2012-08-15 00:00:00-04:00
47.073543548583984,2012-08-16 00:00:00-04:00
47.46976852416992,2012-08-17 00:00:00-04:00
47.23783874511719,2012-08-20 00:00:00-04:00
47.05421447753906,2012-08-21 00:00:00-04:00
46.69664764404297,2012-08-22 00:00:00-04:00
46.72563552856445,2012-08-23 00:00:00-04:00
46.94792175292969,2012-08-24 00:00:00-04:00
46.66765213012695,2012-08-27 00:00:00-04:00
46.31975555419922,2012-08-28 00:00:00-04:00
46.61933517456055,2012-08-29 00:00:00-04:00
46.39706802368164,2012-08-30 00:00:00-04:00
46.889930725097656,2012-08-31 00:00:00-04:00
46.67732238769531,2012-09-04 00:00:00-04:00
46.03948974609375,2012-09-05 00:00:00-04:00
47.47943115234375,2012-09-06 00:00:00-04:00
47.25716781616211,2012-09-07 00:00:00-04:00
46.464717864990234,2012-09-10 00:00:00-04:00
46.368072509765625,2012-09-11 00:00:00-04:00
46.53236770629883,2012-09-12 00:00:00-04:00
46.464717864990234,2012-09-13 00:00:00-04:00
46.078155517578125,2012-09-14 00:00:00-04:00
46.34874725341797,2012-09-17 00:00:00-04:00
46.3004264831543,2012-09-18 00:00:00-04:00
45.99116897583008,2012-09-19 00:00:00-04:00
45.71092224121094,2012-09-20 00:00:00-04:00
45.6046142578125,2012-09-21 00:00:00-04:00
45.6722526550293,2012-09-24 00:00:00-04:00
45.23737335205078,2012-09-25 00:00:00-04:00
45.652931213378906,2012-09-26 00:00:00-04:00
46.20378494262695,2012-09-27 00:00:00-04:00
46.010498046875,2012-09-28 00:00:00-04:00
45.807552337646484,2012-10-01 00:00:00-04:00
45.44032287597656,2012-10-02 00:00:00-04:00
46.02983093261719,2012-10-03 00:00:00-04:00
46.271427154541016,2012-10-04 00:00:00-04:00
46.54201889038086,2012-10-05 00:00:00-04:00
46.71597671508789,2012-10-08 00:00:00-04:00
46.11680221557617,2012-10-09 00:00:00-04:00
45.749576568603516,2012-10-10 00:00:00-04:00
45.35334396362305,2012-10-11 00:00:00-04:00
45.449981689453125,2012-10-12 00:00:00-04:00
45.41132736206055,2012-10-15 00:00:00-04:00
45.78822326660156,2012-10-16 00:00:00-04:00
45.82687759399414,2012-10-17 00:00:00-04:00
45.382328033447266,2012-10-18 00:00:00-04:00
44.93778991699219,2012-10-19 00:00:00-04:00
44.40627670288086,2012-10-22 00:00:00-04:00
44.74451446533203,2012-10-23 00:00:00-04:00
44.93778991699219,2012-10-24 00:00:00-04:00
44.73484420776367,2012-10-25 00:00:00-04:00
45.102088928222656,2012-10-26 00:00:00-04:00
49.40258026123047,2012-10-31 00:00:00-04:00
49.624855041503906,2012-11-01 00:00:00-04:00
47.92398452758789,2012-11-02 00:00:00-04:00
48.10759353637695,2012-11-05 00:00:00-05:00
48.7164306640625,2012-11-06 00:00:00-05:00
47.87566375732422,2012-11-07 00:00:00-05:00
47.672725677490234,2012-11-08 00:00:00-05:00
47.42144775390625,2012-11-09 00:00:00-05:00
47.46010971069336,2012-11-12 00:00:00-05:00
47.392459869384766,2012-11-13 00:00:00-05:00
46.860939025878906,2012-11-14 00:00:00-05:00
46.3584098815918,2012-11-15 00:00:00-05:00
46.47437286376953,2012-11-16 00:00:00-05:00
46.416378021240234,2012-11-19 00:00:00-05:00
46.1747932434082,2012-11-20 00:00:00-05:00
46.73530197143555,2012-11-21 00:00:00-05:00
46.47437286376953,2012-11-23 00:00:00-05:00
46.889930725097656,2012-11-26 00:00:00-05:00
46.72563552856445,2012-11-27 00:00:00-05:00
47.26683044433594,2012-11-28 00:00:00-05:00
47.865997314453125,2012-11-29 00:00:00-05:00
48.16557693481445,2012-11-30 00:00:00-05:00
48.001285552978516,2012-12-03 00:00:00-05:00
46.96723556518555,2012-12-04 00:00:00-05:00
47.35380935668945,2012-12-05 00:00:00-05:00
47.42144775390625,2012-12-06 00:00:00-05:00
47.84667205810547,2012-12-07 00:00:00-05:00
47.7886848449707,2012-12-10 00:00:00-05:00
48.068946838378906,2012-12-11 00:00:00-05:00
48.10759353637695,2012-12-12 00:00:00-05:00
47.55674743652344,2012-12-13 00:00:00-05:00
47.19917678833008,2012-12-14 00:00:00-05:00
48.60047149658203,2012-12-17 00:00:00-05:00
48.542484283447266,2012-12-18 00:00:00-05:00
49.39291763305664,2012-12-19 00:00:00-05:00
49.4122428894043,2012-12-20 00:00:00-05:00
49.247955322265625,2012-12-21 00:00:00-05:00
48.99668884277344,2012-12-24 00:00:00-05:00
48.426513671875,2012-12-26 00:00:00-05:00
48.426513671875,2012-12-27 00:00:00-05:00
48.426513671875,2012-12-28 00:00:00-05:00
49.25761795043945,2012-12-31 00:00:00-05:00
51.20009994506836,2013-01-02 00:00:00-05:00
51.78960418701172,2013-01-03 00:00:00-05:00
51.7026252746582,2013-01-04 00:00:00-05:00
51.47069549560547,2013-01-07 00:00:00-05:00
52.08917999267578,2013-01-08 00:00:00-05:00
52.13750076293945,2013-01-09 00:00:00-05:00
52.06019592285156,2013-01-10 00:00:00-05:00
52.08917999267578,2013-01-11 00:00:00-05:00
52.591712951660156,2013-01-14 00:00:00-05:00
53.18122100830078,2013-01-15 00:00:00-05:00
52.07952117919922,2013-01-16 00:00:00-05:00
52.03120422363281,2013-01-17 00:00:00-05:00
52.746337890625,2013-01-18 00:00:00-05:00
52.70768356323242,2013-01-22 00:00:00-05:00
52.6883544921875,2013-01-23 00:00:00-05:00
53.326175689697266,2013-01-24 00:00:00-05:00
53.14256286621094,2013-01-25 00:00:00-05:00
53.12324142456055,2013-01-28 00:00:00-05:00
53.45181655883789,2013-01-29 00:00:00-05:00
53.44215393066406,2013-01-30 00:00:00-05:00
53.306846618652344,2013-01-31 00:00:00-05:00
53.83837890625,2013-02-01 00:00:00-05:00
52.96862030029297,2013-02-04 00:00:00-05:00
53.248863220214844,2013-02-05 00:00:00-05:00
52.66902542114258,2013-02-06 00:00:00-05:00
52.46607971191406,2013-02-07 00:00:00-05:00
53.05559158325195,2013-02-08 00:00:00-05:00
52.78499221801758,2013-02-11 00:00:00-05:00
52.40809631347656,2013-02-12 00:00:00-05:00
52.73667907714844,2013-02-13 00:00:00-05:00
52.446754455566406,2013-02-14 00:00:00-05:00
53.03626251220703,2013-02-15 00:00:00-05:00
53.15222930908203,2013-02-19 00:00:00-05:00
52.48540496826172,2013-02-20 00:00:00-05:00
51.92489242553711,2013-02-21 00:00:00-05:00
52.61104965209961,2013-02-22 00:00:00-05:00
51.895904541015625,2013-02-25 00:00:00-05:00
52.08917999267578,2013-02-26 00:00:00-05:00
56.09975814819336,2013-02-27 00:00:00-05:00
56.50565719604492,2013-02-28 00:00:00-05:00
57.017845153808594,2013-03-01 00:00:00-05:00
57.37541580200195,2013-03-04 00:00:00-05:00
57.32709503173828,2013-03-05 00:00:00-05:00
57.34641647338867,2013-03-06 00:00:00-05:00
57.37541580200195,2013-03-07 00:00:00-05:00
57.70398712158203,2013-03-08 00:00:00-05:00
57.82963180541992,2013-03-11 00:00:00-04:00
56.727928161621094,2013-03-12 00:00:00-04:00
57.20145034790039,2013-03-13 00:00:00-04:00
57.55903625488281,2013-03-14 00:00:00-04:00
58.032562255859375,2013-03-15 00:00:00-04:00
57.723323822021484,2013-03-18 00:00:00-04:00
57.8199577331543,2013-03-19 00:00:00-04:00
58.05189514160156,2013-03-20 00:00:00-04:00
58.00358200073242,2013-03-21 00:00:00-04:00
59.17293167114258,2013-03-22 00:00:00-04:00
59.04729080200195,2013-03-25 00:00:00-04:00
59.31789016723633,2013-03-26 00:00:00-04:00
59.482173919677734,2013-03-27 00:00:00-04:00
59.5498161315918,2013-03-28 00:00:00-04:00
59.085941314697266,2013-04-01 00:00:00-04:00
59.0279655456543,2013-04-02 00:00:00-04:00
58.43846130371094,2013-04-03 00:00:00-04:00
57.96492385864258,2013-04-04 00:00:00-04:00
56.92120361328125,2013-04-05 00:00:00-04:00
57.916603088378906,2013-04-08 00:00:00-04:00
57.771636962890625,2013-04-09 00:00:00-04:00
59.17293167114258,2013-04-10 00:00:00-04:00
58.979644775390625,2013-04-11 00:00:00-04:00
59.09561538696289,2013-04-12 00:00:00-04:00
57.916603088378906,2013-04-15 00:00:00-04:00
57.74264144897461,2013-04-16 00:00:00-04:00
57.66533660888672,2013-04-17 00:00:00-04:00
57.153141021728516,2013-04-18 00:00:00-04:00
57.046836853027344,2013-04-19 00:00:00-04:00
57.191802978515625,2013-04-22 00:00:00-04:00
57.85862350463867,2013-04-23 00:00:00-04:00
57.62667465209961,2013-04-24 00:00:00-04:00
58.09055709838867,2013-04-25 00:00:00-04:00
57.8102912902832,2013-04-26 00:00:00-04:00
58.457794189453125,2013-04-29 00:00:00-04:00
59.23090744018555,2013-04-30 00:00:00-04:00
58.58341979980469,2013-05-01 00:00:00-04:00
58.61240768432617,2013-05-02 00:00:00-04:00
58.54476547241211,2013-05-03 00:00:00-04:00
58.42879867553711,2013-05-06 00:00:00-04:00
58.80569076538086,2013-05-07 00:00:00-04:00
58.9699821472168,2013-05-08 00:00:00-04:00
58.767032623291016,2013-05-09 00:00:00-04:00
58.55442810058594,2013-05-10 00:00:00-04:00
58.370811462402344,2013-05-13 00:00:00-04:00
58.66073226928711,2013-05-14 00:00:00-04:00
58.757381439208984,2013-05-15 00:00:00-04:00
58.370811462402344,2013-05-16 00:00:00-04:00
58.6800651550293,2013-05-17 00:00:00-04:00
58.30315399169922,2013-05-20 00:00:00-04:00
58.38047409057617,2013-05-21 00:00:00-04:00
57.88761520385742,2013-05-22 00:00:00-04:00
57.974586486816406,2013-05-23 00:00:00-04:00
57.34641647338867,2013-05-24 00:00:00-04:00
57.50105285644531,2013-05-28 00:00:00-04:00
57.307762145996094,2013-05-29 00:00:00-04:00
57.191802978515625,2013-05-30 00:00:00-04:00
56.84388732910156,2013-05-31 00:00:00-04:00
57.41407012939453,2013-06-03 00:00:00-04:00
56.87288284301758,2013-06-04 00:00:00-04:00
55.809837341308594,2013-06-05 00:00:00-04:00
56.63127899169922,2013-06-06 00:00:00-04:00
57.191802978515625,2013-06-07 00:00:00-04:00
57.269107818603516,2013-06-10 00:00:00-04:00
57.37541580200195,2013-06-11 00:00:00-04:00
56.67961120605469,2013-06-12 00:00:00-04:00
56.7762451171875,2013-06-13 00:00:00-04:00
56.83423614501953,2013-06-14 00:00:00-04:00
57.65566635131836,2013-06-17 00:00:00-04:00
58.09055709838867,2013-06-18 00:00:00-04:00
57.298095703125,2013-06-19 00:00:00-04:00
55.76152801513672,2013-06-20 00:00:00-04:00
55.83884048461914,2013-06-21 00:00:00-04:00
56.16740036010742,2013-06-24 00:00:00-04:00
56.148075103759766,2013-06-25 00:00:00-04:00
56.05144500732422,2013-06-26 00:00:00-04:00
56.67961120605469,2013-06-27 00:00:00-04:00
57.6943359375,2013-06-28 00:00:00-04:00
58.67039108276367,2013-07-01 00:00:00-04:00
58.43846130371094,2013-07-02 00:00:00-04:00
58.863677978515625,2013-07-03 00:00:00-04:00
59.17293167114258,2013-07-05 00:00:00-04:00
59.482173919677734,2013-07-08 00:00:00-04:00
59.433860778808594,2013-07-09 00:00:00-04:00
59.59814453125,2013-07-10 00:00:00-04:00
60.535552978515625,2013-07-11 00:00:00-04:00
61.11540985107422,2013-07-12 00:00:00-04:00
60.76749801635742,2013-07-15 00:00:00-04:00
60.01369857788086,2013-07-16 00:00:00-04:00
59.67545700073242,2013-07-17 00:00:00-04:00
59.67545700073242,2013-07-18 00:00:00-04:00
59.79142761230469,2013-07-19 00:00:00-04:00
59.955718994140625,2013-07-22 00:00:00-04:00
59.60780715942383,2013-07-23 00:00:00-04:00
59.50150680541992,2013-07-24 00:00:00-04:00
59.627132415771484,2013-07-25 00:00:00-04:00
59.40485382080078,2013-07-26 00:00:00-04:00
59.17293167114258,2013-07-29 00:00:00-04:00
58.81535720825195,2013-07-30 00:00:00-04:00
62.197776794433594,2013-07-31 00:00:00-04:00
62.29441833496094,2013-08-01 00:00:00-04:00
62.09147262573242,2013-08-02 00:00:00-04:00
61.77254867553711,2013-08-05 00:00:00-04:00
61.41498947143555,2013-08-06 00:00:00-04:00
61.231361389160156,2013-08-07 00:00:00-04:00
61.163726806640625,2013-08-08 00:00:00-04:00
61.125057220458984,2013-08-09 00:00:00-04:00
60.825477600097656,2013-08-12 00:00:00-04:00
60.93178939819336,2013-08-13 00:00:00-04:00
60.216651916503906,2013-08-14 00:00:00-04:00
59.58848190307617,2013-08-15 00:00:00-04:00
59.45318603515625,2013-08-16 00:00:00-04:00
59.32754898071289,2013-08-19 00:00:00-04:00
59.61747741699219,2013-08-20 00:00:00-04:00
59.66579818725586,2013-08-21 00:00:00-04:00
59.946041107177734,2013-08-22 00:00:00-04:00
60.64185333251953,2013-08-23 00:00:00-04:00
60.564544677734375,2013-08-26 00:00:00-04:00
60.1779899597168,2013-08-27 00:00:00-04:00
60.042686462402344,2013-08-28 00:00:00-04:00
60.216651916503906,2013-08-29 00:00:00-04:00
60.09101867675781,2013-08-30 00:00:00-04:00
60.72883224487305,2013-09-03 00:00:00-04:00
61.134727478027344,2013-09-04 00:00:00-04:00
60.960777282714844,2013-09-05 00:00:00-04:00
61.018760681152344,2013-09-06 00:00:00-04:00
61.501949310302734,2013-09-09 00:00:00-04:00
62.48769760131836,2013-09-10 00:00:00-04:00
62.86459732055664,2013-09-11 00:00:00-04:00
62.980567932128906,2013-09-12 00:00:00-04:00
63.12552261352539,2013-09-13 00:00:00-04:00
63.86964416503906,2013-09-16 00:00:00-04:00
63.80200958251953,2013-09-17 00:00:00-04:00
64.29486846923828,2013-09-18 00:00:00-04:00
64.15957641601562,2013-09-19 00:00:00-04:00
63.589393615722656,2013-09-20 00:00:00-04:00
63.17384338378906,2013-09-23 00:00:00-04:00
63.31879806518555,2013-09-24 00:00:00-04:00
62.883914947509766,2013-09-25 00:00:00-04:00
63.0578727722168,2013-09-26 00:00:00-04:00
63.14485168457031,2013-09-27 00:00:00-04:00
62.777618408203125,2013-09-30 00:00:00-04:00
62.97090148925781,2013-10-01 00:00:00-04:00
62.207435607910156,2013-10-02 00:00:00-04:00
61.82087326049805,2013-10-03 00:00:00-04:00
62.835594177246094,2013-10-04 00:00:00-04:00
62.48769760131836,2013-10-07 00:00:00-04:00
62.75828552246094,2013-10-08 00:00:00-04:00
62.95157241821289,2013-10-09 00:00:00-04:00
64.21756744384766,2013-10-10 00:00:00-04:00
64.81671905517578,2013-10-11 00:00:00-04:00
65.00035095214844,2013-10-14 00:00:00-04:00
64.72008514404297,2013-10-15 00:00:00-04:00
65.49320220947266,2013-10-16 00:00:00-04:00
66.40160369873047,2013-10-17 00:00:00-04:00
66.38232421875,2013-10-18 00:00:00-04:00
66.08270263671875,2013-10-21 00:00:00-04:00
66.0537338256836,2013-10-22 00:00:00-04:00
66.22766876220703,2013-10-23 00:00:00-04:00
65.73480987548828,2013-10-24 00:00:00-04:00
66.0923843383789,2013-10-25 00:00:00-04:00
65.6574935913086,2013-10-28 00:00:00-04:00
66.4306411743164,2013-10-29 00:00:00-04:00
65.86045837402344,2013-10-30 00:00:00-04:00
66.21802520751953,2013-10-31 00:00:00-04:00
65.6961441040039,2013-11-01 00:00:00-04:00
66.03440856933594,2013-11-04 00:00:00-05:00
65.522216796875,2013-11-05 00:00:00-05:00
59.91706848144531,2013-11-06 00:00:00-05:00
59.21158218383789,2013-11-07 00:00:00-05:00
60.37126541137695,2013-11-08 00:00:00-05:00
60.216651916503906,2013-11-11 00:00:00-05:00
60.73850631713867,2013-11-12 00:00:00-05:00
61.28934860229492,2013-11-13 00:00:00-05:00
61.530948638916016,2013-11-14 00:00:00-05:00
62.207435607910156,2013-11-15 00:00:00-05:00
61.20237731933594,2013-11-18 00:00:00-05:00
61.067073822021484,2013-11-19 00:00:00-05:00
60.5258903503418,2013-11-20 00:00:00-05:00
61.144386291503906,2013-11-21 00:00:00-05:00
61.76289367675781,2013-11-22 00:00:00-05:00
62.362056732177734,2013-11-25 00:00:00-05:00
62.7099609375,2013-11-26 00:00:00-05:00
63.25114059448242,2013-11-27 00:00:00-05:00
62.922569274902344,2013-11-29 00:00:00-05:00
63.20283508300781,2013-12-02 00:00:00-05:00
62.941898345947266,2013-12-03 00:00:00-05:00
63.06754684448242,2013-12-04 00:00:00-05:00
62.91291809082031,2013-12-05 00:00:00-05:00
65.0680160522461,2013-12-06 00:00:00-05:00
64.28520965576172,2013-12-09 00:00:00-05:00
64.00492858886719,2013-12-10 00:00:00-05:00
62.429710388183594,2013-12-11 00:00:00-05:00
62.03348922729492,2013-12-12 00:00:00-05:00
62.45869445800781,2013-12-13 00:00:00-05:00
63.02888488769531,2013-12-16 00:00:00-05:00
63.02888488769531,2013-12-17 00:00:00-05:00
63.54105758666992,2013-12-18 00:00:00-05:00
63.63772201538086,2013-12-19 00:00:00-05:00
64.32386779785156,2013-12-20 00:00:00-05:00
63.811676025390625,2013-12-23 00:00:00-05:00
63.753665924072266,2013-12-24 00:00:00-05:00
63.76335144042969,2013-12-26 00:00:00-05:00
63.83099365234375,2013-12-27 00:00:00-05:00
63.59906005859375,2013-12-30 00:00:00-05:00
63.51209259033203,2013-12-31 00:00:00-05:00
62.93224334716797,2014-01-02 00:00:00-05:00
62.941898345947266,2014-01-03 00:00:00-05:00
61.51163101196289,2014-01-06 00:00:00-05:00
61.47296905517578,2014-01-07 00:00:00-05:00
61.231361389160156,2014-01-08 00:00:00-05:00
61.018760681152344,2014-01-09 00:00:00-05:00
60.81581497192383,2014-01-10 00:00:00-05:00
60.35194396972656,2014-01-13 00:00:00-05:00
60.88346481323242,2014-01-14 00:00:00-05:00
61.299015045166016,2014-01-15 00:00:00-05:00
61.96583938598633,2014-01-16 00:00:00-05:00
61.31834030151367,2014-01-17 00:00:00-05:00
61.86918640136719,2014-01-21 00:00:00-05:00
61.82087326049805,2014-01-22 00:00:00-05:00
62.00449752807617,2014-01-23 00:00:00-05:00
61.43431091308594,2014-01-24 00:00:00-05:00
61.183048248291016,2014-01-27 00:00:00-05:00
61.71457290649414,2014-01-28 00:00:00-05:00
61.54062271118164,2014-01-29 00:00:00-05:00
62.381404876708984,2014-01-30 00:00:00-05:00
61.71457290649414,2014-01-31 00:00:00-05:00
60.67085266113281,2014-02-03 00:00:00-05:00
60.63219451904297,2014-02-04 00:00:00-05:00
60.187652587890625,2014-02-05 00:00:00-05:00
60.235965728759766,2014-02-06 00:00:00-05:00
60.30362319946289,2014-02-07 00:00:00-05:00
60.20697784423828,2014-02-10 00:00:00-05:00
60.67085266113281,2014-02-11 00:00:00-05:00
61.154052734375,2014-02-12 00:00:00-05:00
63.67637634277344,2014-02-13 00:00:00-05:00
63.444419860839844,2014-02-14 00:00:00-05:00
63.019222259521484,2014-02-18 00:00:00-05:00
63.28981399536133,2014-02-19 00:00:00-05:00
63.83099365234375,2014-02-20 00:00:00-05:00
63.32846450805664,2014-02-21 00:00:00-05:00
63.183528900146484,2014-02-24 00:00:00-05:00
63.00954055786133,2014-02-25 00:00:00-05:00
61.63724899291992,2014-02-26 00:00:00-05:00
61.64692306518555,2014-02-27 00:00:00-05:00
61.579280853271484,2014-02-28 00:00:00-05:00
61.279685974121094,2014-03-03 00:00:00-05:00
61.33768081665039,2014-03-04 00:00:00-05:00
60.01369857788086,2014-03-05 00:00:00-05:00
60.477569580078125,2014-03-06 00:00:00-05:00
60.148990631103516,2014-03-07 00:00:00-05:00
61.70491027832031,2014-03-10 00:00:00-04:00
61.58893966674805,2014-03-11 00:00:00-04:00
61.163726806640625,2014-03-12 00:00:00-04:00
60.264957427978516,2014-03-13 00:00:00-04:00
60.27463150024414,2014-03-14 00:00:00-04:00
60.76749801635742,2014-03-17 00:00:00-04:00
60.825477600097656,2014-03-18 00:00:00-04:00
60.719181060791016,2014-03-19 00:00:00-04:00
